VISIT_AREA_NM,REVISIT_INTENTION,RCMDTN_INTENTION,X_COORD,Y_COORD,Total_value
폴콘 김포현대프리미엄아울렛점,4,4,126.7839201,37.59791083,8
폴키,4,4,126.968778,37.57649869,8
퐁당애견펜션,4,4,127.6248001,37.53271034,8
표가네명품순두부,5,5,126.4943399,33.51972565,10
푸당,5,5,126.9019,37.55650501,10
푸드엠파이어 IFC몰점,5,5,126.9259332,37.52507043,10
푸드카페김밥천국 청담2호점,4,4,127.0567429,37.52270859,8
푸라닭치킨 고양원흥점,3,4,126.8763868,37.64899469,7
푸라닭치킨 인천송도랜드마크점,9,9,126.6285863,37.40578583,18
푸라닭치킨 흑석점,2,3,126.9621645,37.50942996,5
푸르내근린공원,3,3,127.1120116,37.32310275,6
푸르메스마트팜 서울농원,5,5,127.1719455,37.68486521,10
푸주옥,10,10,127.2239292,37.36191585,20
푸줏간뒷고기,5,5,127.4903428,37.49120381,10
푸짐한김치감자탕,4,4,127.0056158,37.43645946,8
푸하하크림빵 익선동,5,5,126.9894589,37.57279566,10
풀무질,3,3,126.9973417,37.58439009,6
풀문호텔,12,13,126.5991127,37.47675758,25
풀빌라 림,5,5,127.3954438,37.60167269,10
풀빌라귀족펜션,9,9,127.5031807,37.74422587,18
풀사이드228 송도점,4,4,126.645737,37.39434149,8
풍국면 용산아이파크몰점,3,3,126.9647427,37.52977,6
풍년닭도리탕,5,5,126.9777071,37.56308129,10
풍년쌀농산,3,3,126.9816823,37.58090726,6
풍동 애니골,3,3,127.1444269,35.8199463,6
풍동애니골,5,5,126.789419,37.67174559,10
풍무역 김포골드라인,4,3,126.7324492,37.6124284,7
풍미감자탕,5,5,126.709471,37.46666482,10
풍산역 경의중앙선,4,4,126.7862752,37.67233819,8
풍천가,4,4,127.0726395,37.43083295,8
풍혈산캠핑파크,5,5,127.2953052,38.01421343,10
프라임주유소,5,5,127.2242504,37.92920619,10
프레베리 서오릉,2,2,126.8934174,37.6272255,4
프레지던트호텔,10,10,126.9794146,37.565615,20
프레퍼스다이어트푸드 교대점,5,4,127.0150214,37.49310703,9
프렌즈스크린 진접로얄점,5,5,127.2014494,37.71525341,10
프렌즈키즈풀빌라,4,4,127.318706,38.09241688,8
프렌즈펜션캠핑,6,7,127.3992097,38.07060315,13
프로방스마을,35,39,126.6852386,37.79040523,74
프로방스빌리지,5,5,127.1686359,37.78127012,10
프로방스빌리지제빵소,3,3,127.1685973,37.78125756,6
프로젝트렌트 1호점,4,4,127.0424936,37.54810387,8
프로젝트렌트 6호점,4,4,127.0429676,37.54789737,8
프로젝트씨,9,9,126.6870121,37.34291945,18
프로퍼커피바,5,5,127.1311466,37.50969298,10
프롤라,5,5,127.0609436,37.54126712,10
프롬밀크,11,11,127.5139428,37.82445979,22
프롬하와이 김포라베니체점,12,12,126.6785776,37.63948564,24
프롬헤라스 잠실,5,5,127.1043388,37.5138463,10
프리마리오,4,4,127.0698676,37.54095583,8
프리스비 갤러리아 광교점,5,5,127.0572634,37.2852984,10
프리퍼카페,1,5,127.0749685,37.07167991,6
프린세스호텔,5,5,127.0366499,37.52739454,10
프린스호텔,3,3,128.333689,34.964316,6
프린트베이커리 롯데월드타워점,3,4,127.1025353,37.5125585,7
프릳츠 원서점,8,9,126.9884982,37.57766454,17
플라비,5,5,126.9269252,37.55420758,10
플라워바이네이키드 홍대,1,1,126.9266253,37.55761497,2
플라워북카페,4,4,127.7576239,34.61404547,8
플라워팟,4,4,126.8396118,37.38566847,8
플라워펜션,5,5,127.2188883,37.70100948,10
플라이스테이션코리아,5,5,127.1992079,37.28088992,10
플라이트펍,5,5,126.6986578,37.44579559,10
플라잉수원,35,42,127.0257432,37.28728273,77
플라잉타이거코펜하겐 갤러리아백화점 광교점,4,4,127.0572679,37.28529299,8
플라츠,4,4,126.8942149,37.5135639,8
플라츠2,3,3,127.0605788,37.54068166,6
플랜디,4,4,126.7442047,37.50011839,8
플랜트 이태원,5,5,126.9942299,37.53313766,10
플랫랜드,3,5,126.9151007,37.55650803,8
플러버 강남직영점,5,5,127.0299063,37.4994572,10
플러스마트 가평점,8,9,127.5154383,37.82293877,17
플러스씨어터,9,9,127.0039715,37.58082572,18
플레이 더월드 강남점,5,5,127.0232046,37.50280865,10
플레이가든 홍대점,3,3,126.9175922,37.5498343,6
플레이그라운드 브루어리탭룸 송도점,5,5,126.6490754,37.39623637,10
플레이아쿠아리움 부천,5,5,126.7441338,37.50000291,10
플레이인 더박스 건대점,3,4,127.0675788,37.54120584,7
플레이티카,4,3,127.140518,37.61191283,7
플렉시블커피,4,4,127.0166214,37.59448727,8
플로라늘카페,4,4,127.6045215,37.50973253,8
플로레,10,10,127.4670606,37.78189224,20
플로미니케이크,5,5,126.8992747,37.52932866,10
플로어탑노트,3,3,127.0098353,37.55976191,6
플로티카,5,5,126.9993517,37.53680217,10
플뢰르,4,4,126.8820134,37.63077895,8
플리퍼스 익선점,3,4,126.9901199,37.57308043,7
피규어뮤지엄W,2,2,127.0403869,37.52578593,4
피규어프레소 FP점,5,5,126.9203194,37.5528497,10
피그인더가든 광화문점,5,5,126.9786682,37.57057505,10
피넛호텔,2,2,127.0845111,37.53342832,4
피노키오냉면,5,5,127.0654557,37.66484092,10
피노키오와다빈치,15,17,127.4905532,37.71765206,32
피더블유에이,3,3,127.0594908,37.54269234,6
피멘토,5,5,127.0154816,37.27857597,10
피스피스,4,3,126.7419572,37.71494131,7
피스피스 출판단지점,4,4,126.693268,37.72047738,8
피시지앵 PC방,1,1,126.9456981,37.55723605,2
피아노폭포,8,9,127.3476858,37.6303509,17
피앤티스퀘어,3,3,126.9890924,37.57053593,6
피양옥,5,5,127.0483199,37.51945791,10
피에스비,5,8,127.0435087,37.54818729,13
피오니 연남점,9,9,126.9199451,37.56443298,18
피오니 홍대점,8,9,126.9197658,37.55008538,17
피오리,2,3,126.912433,37.55472751,5
피우리하우스,8,9,126.8748391,37.80186172,17
피자덕후 피자힙,20,19,127.0379446,37.52610659,39
피자레볼루션 이태원점,2,2,126.9954924,37.53435226,4
피자몰 반포뉴코아아울렛점,5,5,127.0074694,37.50917539,10
피자몰 신촌점,4,4,126.9359804,37.55512285,8
피자스쿨 고양향동점,3,3,126.8916261,37.6017259,6
피자스토어 삼송점,4,4,126.492769,33.50707896,8
피자알볼로 동백점,5,5,127.1520727,37.27133856,10
피자오 현대프리미엄 아울렛 다산점,4,4,127.1524099,37.61624624,8
피자원 동탄점,4,5,127.06784,37.21011596,9
피제리아라고,5,5,127.1058815,37.50894797,10
피제리아스텔라레,2,3,126.6970287,37.78764496,5
피치스 도원,10,9,127.0513845,37.54442516,19
피치스프링스,3,3,126.7819261,37.66956602,6
피카소거리,5,5,126.921956,37.5507716,10
피커스 구로점,4,4,126.8827413,37.50110479,8
피클피클익스프레스,4,4,127.007765,37.56770885,8
픽닷,7,6,127.0436348,37.54715651,13
픽셀퍼인치,4,4,126.9720558,37.53283897,8
픽커스 망원점,5,5,126.9051844,37.55464263,10
핀즈,5,5,127.0482306,37.54241907,10
핀치,10,10,126.9680874,37.57931141,20
필라델피아,10,10,127.040005,37.52562093,20
필룩스조명박물관,21,22,126.9675465,37.83613579,43
필름로그,3,3,127.0043509,37.56422578,6
필름로그 강남직영점,4,4,127.0267617,37.50058331,8
필름포럼,4,5,126.944068,37.56376572,9
필립테이블,3,4,126.9052091,37.70288549,7
필무드,5,5,126.91197,37.7764819,10
필스테이 이화부띠끄점,3,3,126.9452941,37.55882883,6
필커피,2,3,127.0020293,37.26497575,5
핏제리아 루카 본점,6,7,127.6016542,37.51802728,13
핏제리아루카,4,4,128.7216585,36.56130245,8
핏제리아루카 본점,5,5,126.3097228,33.46327185,10
핏제리아오 동부이촌점,5,5,126.96772,37.5201986,10
핏크,5,5,126.916286,37.56118685,10
핑크버스 김포점,5,5,126.6796057,37.64018219,10
핑크엘리펀트,2,2,126.9221599,37.5505591,4
하계역 7호선,10,10,127.0679913,37.63647654,20
하나로마트 삼송점,6,6,126.898869,37.64862688,12
하나로마트 수원점,4,4,126.9668789,37.28298474,8
하나은행365 남대문E동지하수입상가,3,3,126.9776494,37.55919258,6
하나키즈풀빌라,2,3,127.3603608,37.7635224,5
하남 아이스링크,5,5,127.1886697,37.55752307,10
하남ICEBOX,5,5,127.2006006,37.56169753,10
하남검단산역 5호선,5,5,127.2232193,37.53980326,10
하남나무고아원,12,13,127.1955141,37.58160451,25
하남농협하나로마트,4,4,127.1962155,37.56973367,8
하남돼지집 남영점,4,4,126.97345,37.54125013,8
하남돼지집 대학로점,3,4,127.0026402,37.58299535,7
하남돼지집 송도센트럴파크점,5,5,126.6450073,37.39223812,10
하남드림휴게소,13,11,127.2061235,37.53033421,24
하남만남의광장충전소,4,4,127.2086688,37.53104693,8
하남만남의광장휴게소 주차장,5,5,127.2061676,37.53073237,10
하남만남의광장휴게소주유소 통영방향,5,5,127.2069847,37.53080843,10
하남만남주유소,3,2,127.2747841,36.49127152,5
하남어시장,5,5,127.2023255,37.57008555,10
하남역사박물관,16,17,127.2060792,37.54548548,33
하남위례길 제2코스(위례강변길),4,5,127.2146521,37.56127729,9
하남유니온타워,23,25,127.2203921,37.54722919,48
하남유니온파크,8,7,127.2194811,37.54681643,15
하남이성산성,5,5,127.185208,37.52521153,10
하남풍산역 5호선,5,5,127.2040066,37.5522898,10
하노,2,3,126.9235599,37.56376323,5
하노이별,3,2,126.6571164,37.45219848,5
하노이의아침,4,4,126.9444162,37.5644218,8
하누가,4,4,126.9806849,37.48016072,8
하늘공원,72,73,126.8819415,37.56797554,145
하늘공원 메타세콰이어길,15,15,126.8834432,37.56534683,30
하늘공원 하늘계단,4,4,126.891035,37.56594513,8
하늘궁,3,3,126.9483545,37.74853027,6
하늘능선근린공원,3,3,127.10615,37.74504488,6
하늘도화지펜션,6,6,127.3781773,38.0467588,12
하늘땅별땅,2,2,127.48329,37.76181564,4
하늘땅별땅쉼터캠핑장,5,5,127.5329177,37.95157696,10
하늘숲글램핑파크,5,5,127.5621025,37.9045009,10
하늘에바다에,4,4,126.5726571,37.28611315,8
하늘정원 주차장,10,10,126.4733033,37.44452144,20
하늘천따지,10,10,127.6644069,37.29123783,20
하늘초밥,10,10,126.946694,37.55730859,20
하늘향기풀빌라,3,4,127.3513578,37.96052891,7
하니랜드,4,4,126.8361001,37.75034849,8
하니칼국수,4,5,127.0171709,37.56616716,9
하동관 명동본점,3,2,126.9850231,37.56443034,5
하동관 여의도역점,5,5,126.9256512,37.52180493,10
하동관 코엑스몰직영점,1,2,127.0588209,37.51252263,3
하드림해물칼국수,5,5,127.163994,37.77192648,10
하디르,8,9,126.7823631,37.67170035,17
하렌풀빌라,3,4,127.31972,37.78293194,7
하루,4,4,126.691575,37.78678571,8
하루엔소쿠 상도점,4,4,126.9444783,37.49895148,8
하루엔소쿠 시흥플랑드르점,3,3,126.8073689,37.37080572,6
하루필름 강남역점,5,5,127.0277488,37.50308788,10
하루필름 건대점,5,5,127.0686283,37.541799,10
하루필름 서울숲점,4,4,127.0436005,37.54644653,8
하루필름 성수점,2,2,127.0514541,37.54373587,4
하루필름 수원행궁2호점,10,10,127.0142877,37.28537446,20
하루필름 연남점,5,5,126.926725,37.56215425,10
하루필름 영등포점,3,4,126.5212418,33.51258377,7
하루필름 행궁점,2,4,127.0111526,37.28479813,6
하림옛날통닭,5,5,126.9920814,37.56499685,10
하마씨어터,5,5,127.0027715,37.58226014,10
하백 북한강점,5,5,127.3432444,37.61517783,10
하버뷰호텔,3,3,126.6009793,37.47738018,6
하버커피,5,5,127.3565673,37.62936936,10
하삼동커피 배곧신도시점,3,3,126.7141248,37.36384501,6
하센영인호텔,4,4,126.9932186,37.55650953,8
하스,4,4,126.9254144,37.55985589,8
하야시,4,4,129.0309715,35.09870945,8
하얀나무,2,3,127.418077,37.47551228,5
하얀풍차제과 매탄점,7,8,127.0378533,37.26626001,15
하연옥 마포점,5,5,126.9172594,37.55503913,10
하연옥 본점,3,3,128.0606862,35.19390014,6
하오호텔,3,3,127.1100049,37.51569002,6
하우스바이콘반,5,5,126.9804752,37.47787032,10
하우스베이커리,11,15,127.3532824,37.59879262,26
하우스웨더,4,5,128.6488807,35.88510367,9
하우스커피,4,4,127.1726949,37.65405784,8
하우스플랜비,4,5,127.0115314,37.28399527,9
하우스플랜트,8,8,127.199439,37.5471439,16
하우패스,3,3,126.9344516,37.47083849,6
하우현성당,4,4,127.0235397,37.39585373,8
하울즈,5,5,127.0790487,37.24948658,10
하이그라운드제빵소,10,10,127.007371,37.67028725,20
하이도나,15,15,127.0018637,37.45377347,30
하이드,4,4,127.1501715,37.27400987,8
하이드파크,3,4,127.109836,37.27005715,7
하이디라오 강남점,5,5,127.0248014,37.50256415,10
하이디라오 명동점,17,17,126.9837348,37.56533837,34
하이디라오 영등포점,5,5,126.9092543,37.516975,10
하이디라오 홍대지점,5,4,126.9247606,37.55719213,9
하이브로우컴퍼니,4,5,127.3796293,37.59495551,9
하이브인사이트,2,2,126.9639918,37.52453495,4
하이서울유스호스텔,17,18,126.9032245,37.525591,35
하이스트리트게스트하우스,4,4,126.9221589,37.56026464,8
하이스트리트이탈리아,5,5,127.0223804,37.52255431,10
하이시리얼,7,9,127.0145072,37.28329754,16
하이오션 경포,9,9,128.9035067,37.80391763,18
하이웨이디씨클럽 수원정자점,5,5,127.0085554,37.29278695,10
하이커그라운드,19,19,126.9814182,37.56857531,38
하이클래스,5,5,126.6048096,37.22157629,10
하이트모텔,2,2,127.300226,38.00898192,4
하이패스센터,3,3,127.1025063,37.3696279,6
하이팰리스 풀빌라펜션,10,10,127.5107162,37.70270502,20
하이프,2,4,126.9888104,37.53387609,6
하이프라이데이,3,2,126.9245891,37.55890932,5
하초동,5,5,128.0786035,36.75554666,10
하쿠,14,14,127.0142674,37.28536095,28
하탐베이커리카페,5,4,127.2483324,37.54444642,9
하파크리스틴 팝업,5,5,126.9084,33.45607516,10
하프커피 강남파미에스테이션점,5,5,127.0045577,37.5034046,10
하피랜드,4,4,126.8885253,37.16856511,8
학고재,5,5,126.9804553,37.58024754,10
학곡리막국수닭갈비,5,5,127.753035,37.85031722,10
학동근린공원,4,3,127.0252185,37.51550069,7
학림다방,18,18,127.0016574,37.58195022,36
학미산,3,3,126.7805747,37.40710264,6
한 끼 갈비탕,5,5,126.6603544,37.38214944,10
한강,51,51,126.9475451,37.52508922,102
한강3경 이포보,4,5,127.5390048,37.40475135,9
한강3경 이포보전망대,5,5,127.543744,37.40537478,10
한강공원삼패지구,17,16,127.1951209,37.59230534,33
한강공원압구정나들목 진출입로2,5,5,127.0419508,37.53060755,10
한강공원옥수역하부경사로 진출입로,4,4,127.0188555,37.54081282,8
한강껍데기,2,3,126.90228,37.55667831,5
한강남자전거길,5,5,126.8359853,33.32539201,10
한강달빛야시장,2,3,126.997434,37.5117154,5
한강문화관,5,5,127.6800337,37.27779233,10
한강뮤지엄,5,5,127.2366954,37.55339829,10
한강신도시호수공원 호수,4,4,126.6352575,37.64617468,8
한강중앙공원,23,23,126.6748058,37.64338917,46
한강진역 6호선,20,20,127.0017651,37.53979077,40
한경대정류소,13,13,127.2635834,37.00983046,26
한고집,3,4,126.7866707,37.64662853,7
한국SGI 이케다기념강당,5,5,126.890159,37.50262201,10
한국계 방이직영점,5,5,127.107965,37.51454583,10
한국관,4,4,126.9773946,37.56348488,8
한국근대문학관,3,4,126.6211037,37.47255578,7
한국근현대사박물관,10,12,126.695182,37.79086743,22
한국기독교 100주년기념교회,4,4,126.9117636,37.5464991,8
한국기독교100주년기념탑,3,3,126.6165052,37.47338428,6
한국대중음악박물관 서울점,5,5,127.1039161,37.51328805,10
한국도자재단 경기도자박물관,12,11,127.3266382,37.35116117,23
한국만화박물관,8,9,126.7421398,37.50863018,17
한국민속촌,151,151,127.1197996,37.25960982,302
한국민속촌 놀이마을,3,3,127.1196791,37.25758079,6
한국민속촌 자동차극장,10,10,127.1144237,37.25751481,20
한국민속촌 장터,3,3,127.1198039,37.25950169,6
한국에서두번째양평해장국,5,5,127.378316,37.68437295,10
한국예술문화센터,5,4,126.9870004,37.57144392,9
한국은행 경기본부,3,3,127.0095855,37.28701843,6
한국은행 본부,7,7,126.9797446,37.56256989,14
한국은행 화폐박물관,7,13,126.9805234,37.5620979,20
한국의집 롯데월드몰점,5,5,127.1034847,37.51376596,10
한국이민사박물관,15,18,126.6001891,37.47014785,33
한국이슬람교 서울중앙성원,7,9,126.9975788,37.53340087,16
한국인의밥상,5,6,126.9890953,37.20739479,11
한국잡월드,8,8,127.106286,37.37848344,16
한국초콜릿연구소뮤지엄,5,5,127.3784013,37.6897713,10
한길 북하우스,3,3,126.6980922,37.78936853,6
한길순대,5,5,127.0250068,37.2563087,10
한나식빵,4,4,126.2688959,33.31879223,8
한남동 골목,5,4,127.0062454,37.5311789,9
한남동 카페거리,8,7,127.0015886,37.53696884,15
한남동그집 한남동점,3,3,127.0057928,37.5331737,6
한남북엇국,5,5,127.0080737,37.53393401,10
한내근린공원,5,5,126.8862063,37.45124993,10
한담,5,5,126.9699346,37.52961286,10
한대앞역 4호선,5,4,126.8540232,37.30942948,9
한동길감자탕,3,3,127.0700558,37.63917829,6
한라비발디캠퍼스2차아파트,20,20,126.7152185,37.36237177,40
한마당오리,5,5,126.5828651,37.26154142,10
한방순대국,5,5,127.1166343,37.27723013,10
한방전주콩나물국밥,5,3,126.8728267,37.29382452,8
한방전주콩나물국밥 정왕1호점,4,4,126.7235305,37.35425163,8
한방전주콩나물국밥 초지점,5,5,126.8153407,37.30940428,10
한복남 경복궁점,6,8,126.9733074,37.57620788,14
한샘디자인파크 하남스타필드점,3,3,127.2237126,37.54545339,6
한샘식자재할인마트,5,4,126.8036181,37.34237396,9
한성백제박물관,3,3,127.120895,37.51541268,6
